Barcelona/283.2.0.18.61 (iPhone10,2; iOS 12_4_2; en_BD; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/273.1.0.18.61 (iPhone7,1; iOS 10_1_1; it_IT; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/249.1.0.18.61 (iPhone10,1; iOS 10_1; en_PK; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/280.2.0.18.61 (iPhone7,2; iOS 9_1; en_ID; en; scale=2.00; 750x1334; 439065340) AppleWebKit/420+
Barcelona/277.3.0.18.61 (iPhone10,3; iOS 13_5_1; en_BD; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/272.8.0.18.61 (iPhone10,8; iOS 11_0_3; en_IN; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/276.5.0.18.61 (iPhone7,5; iOS 15_2_1; ru_RU; en; scale=2.00; 750x1334; 468140572) AppleWebKit/420+
Barcelona/287.5.0.18.61 (iPhone5,5; iOS 12_1_4; de_DE; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/250.7.0.18.61 (iPhone5,7; iOS 13_1_2; th_TH; en; scale=2.00; 640x1136; 479117901) AppleWebKit/420+
Barcelona/256.6.0.18.61 (iPhone9,6; iOS 14_6; en_US; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/200.9.0.18.61 (iPhone9,9; iOS 10_0_3; it_IT; en; scale=2.00; 750x1334; 43271193) AppleWebKit/420+
Barcelona/225.4.0.18.61 (iPhone10,4; iOS 14_5; it_IT; en; scale=2.00; 750x1334; 43271193) AppleWebKit/420+
Barcelona/213.9.0.18.61 (iPhone7,9; iOS 8_4_1; en_PK; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/226.4.0.18.61 (iPhone10,4; iOS 8_4; en_BD; en; scale=2.00; 750x1334; 4183843) AppleWebKit/420+
Barcelona/292.5.0.18.61 (iPhone9,5; iOS 14_1; ru_RU; en; scale=2.00; 750x1334; 441490813) AppleWebKit/420+
Barcelona/286.7.0.18.61 (iPhone12,7; iOS 12_4_4; en_GB; en; scale=2.00; 828x1792; 519455425) AppleWebKit/420+
Barcelona/200.5.0.18.61 (iPhone7,5; iOS 13_1_2; en_PK; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/280.1.0.18.61 (iPhone12,1; iOS 11_1_1; it_IT; en; scale=2.00; 828x1792; 464896079) AppleWebKit/420+
Barcelona/238.7.0.18.61 (iPhone5,7; iOS 13_3_1; ru_RU; en; scale=2.00; 640x1136; 464896079) AppleWebKit/420+
Barcelona/279.4.0.18.61 (iPhone12,4; iOS 12_4_7; en_US; en; scale=2.00; 828x1792; 531569954) AppleWebKit/420+
Barcelona/259.4.0.18.61 (iPhone9,4; iOS 13_1_3; en_US; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/294.7.0.18.61 (iPhone7,7; iOS 9_0_2; en_IN; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone9,2; iOS 12_4; en_AF; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/299.2.0.18.61 (iPhone5,2; iOS 13_7; ru_RU; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/207.4.0.18.61 (iPhone12,4; iOS 14_7_1; de_DE; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/242.9.0.18.61 (iPhone9,9; iOS 12_4; en_BD; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/263.1.0.18.61 (iPhone10,1; iOS 16_1_2; en_BD; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/293.7.0.18.61 (iPhone10,7; iOS 16_6; en_US; en; scale=2.00; 750x1334; 43271193) AppleWebKit/420+
Barcelona/220.6.0.18.61 (iPhone5,6; iOS 12_1; de_DE; en; scale=2.00; 640x1136; 477008339) AppleWebKit/420+
Barcelona/279.5.0.18.61 (iPhone10,5; iOS 9_0; ru_RU; en; scale=2.00; 750x1334; 537545559) AppleWebKit/420+
Barcelona/245.4.0.18.61 (iPhone12,4; iOS 12_1; it_IT; en; scale=2.00; 828x1792; 4183843) AppleWebKit/420+
Barcelona/286.8.0.18.61 (iPhone7,8; iOS 9_1; en_PK; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/237.1.0.18.61 (iPhone5,1; iOS 9_3; en_ID; en; scale=2.00; 640x1136; 467853488) AppleWebKit/420+
Barcelona/208.1.0.18.61 (iPhone9,1; iOS 12_5_1; ru_RU; en; scale=2.00; 750x1334; 531598589) AppleWebKit/420+
Barcelona/297.4.0.18.61 (iPhone9,4; iOS 12_5_5; en_US; en; scale=2.00; 750x1334; 517392305) AppleWebKit/420+
Barcelona/226.2.0.18.61 (iPhone7,2; iOS 10_2_1; en_AF; en; scale=2.00; 750x1334; 592280365) AppleWebKit/420+
Barcelona/276.3.0.18.61 (iPhone7,3; iOS 8_2; it_IT; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
Barcelona/244.3.0.18.61 (iPhone10,3; iOS 17_0; en_PK; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/259.4.0.18.61 (iPhone5,4; iOS 8_4; en_PK; en; scale=2.00; 640x1136; 592807627) AppleWebKit/420+
Barcelona/247.8.0.18.61 (iPhone7,8; iOS 12_5_6; de_DE; en; scale=2.00; 750x1334; 450576493) AppleWebKit/420+
Barcelona/286.7.0.18.61 (iPhone12,7; iOS 8_1_3; en_GB; en; scale=2.00; 828x1792; 485694226) AppleWebKit/420+
Barcelona/209.4.0.18.61 (iPhone7,4; iOS 9_0_2; en_PK; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/293.5.0.18.61 (iPhone7,5; iOS 14_2; en_US; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/273.7.0.18.61 (iPhone12,7; iOS 14_4_2; en_ID; en; scale=2.00; 828x1792; 485694226) AppleWebKit/420+
Barcelona/213.1.0.18.61 (iPhone7,1; iOS 12_5_5; en_BD; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/217.5.0.18.61 (iPhone7,5; iOS 10_1_1; it_IT; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/293.3.0.18.61 (iPhone12,3; iOS 14_6; en_ID; en; scale=2.00; 828x1792; 441741211) AppleWebKit/420+
Barcelona/244.5.0.18.61 (iPhone5,5; iOS 15_2_1; en_GB; en; scale=2.00; 640x1136; 469486797) AppleWebKit/420+
Barcelona/277.3.0.18.61 (iPhone5,3; iOS 10_3_2; en_IN; en; scale=2.00; 640x1136; 556764124) AppleWebKit/420+
Barcelona/204.1.0.18.61 (iPhone7,1; iOS 11_4; th_TH; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/228.7.0.18.61 (iPhone7,7; iOS 16_6_1; de_DE; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/264.3.0.18.61 (iPhone5,3; iOS 10_3; de_DE; en; scale=2.00; 640x1136; 559115888) AppleWebKit/420+
Barcelona/212.8.0.18.61 (iPhone5,8; iOS 16_2; en_AF; en; scale=2.00; 640x1136; 412944454) AppleWebKit/420+
Barcelona/253.4.0.18.61 (iPhone5,4; iOS 12_0; it_IT; en; scale=2.00; 640x1136; 468988771) AppleWebKit/420+
Barcelona/233.1.0.18.61 (iPhone9,1; iOS 9_0_1; th_TH; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/205.1.0.18.61 (iPhone10,1; iOS 9_2_1; en_ID; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/209.1.0.18.61 (iPhone7,1; iOS 12_3_1; en_IN; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/278.7.0.18.61 (iPhone12,7; iOS 10_3_2; ru_RU; en; scale=2.00; 828x1792; 410077179) AppleWebKit/420+
Barcelona/291.3.0.18.61 (iPhone9,3; iOS 11_2_6; de_DE; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/271.9.0.18.61 (iPhone9,9; iOS 15_3_1; de_DE; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/275.6.0.18.61 (iPhone5,6; iOS 10_0_2; en_PK; en; scale=2.00; 640x1136; 537545559) AppleWebKit/420+
Barcelona/240.3.0.18.61 (iPhone12,3; iOS 11_2_1; en_AF; en; scale=2.00; 828x1792; 466021415) AppleWebKit/420+
Barcelona/275.3.0.18.61 (iPhone7,3; iOS 11_3_1; en_ID; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/249.4.0.18.61 (iPhone7,4; iOS 12_3; it_IT; en; scale=2.00; 750x1334; 482716960) AppleWebKit/420+
Barcelona/227.2.0.18.61 (iPhone7,2; iOS 10_3_1; en_AF; en; scale=2.00; 750x1334; 410077179) AppleWebKit/420+
Barcelona/238.2.0.18.61 (iPhone7,2; iOS 11_0; en_GB; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/218.4.0.18.61 (iPhone9,4; iOS 9_3_3; th_TH; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/261.5.0.18.61 (iPhone5,5; iOS 7_1_1; en_PK; en; scale=2.00; 640x1136; 519455425) AppleWebKit/420+
Barcelona/239.9.0.18.61 (iPhone12,9; iOS 14_2_1; de_DE; en; scale=2.00; 828x1792; 44874193) AppleWebKit/420+
Barcelona/267.3.0.18.61 (iPhone5,3; iOS 16_0_3; th_TH; en; scale=2.00; 640x1136; 410077179) AppleWebKit/420+
Barcelona/293.9.0.18.61 (iPhone9,9; iOS 12_0; en_GB; en; scale=2.00; 750x1334; 531692597) AppleWebKit/420+
Barcelona/293.4.0.18.61 (iPhone7,4; iOS 10_0_1; en_BD; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/292.6.0.18.61 (iPhone12,6; iOS 11_2_1; ru_RU; en; scale=2.00; 828x1792; 523606519) AppleWebKit/420+
Barcelona/285.9.0.18.61 (iPhone9,9; iOS 8_4_1; en_BD; en; scale=2.00; 750x1334; 477893209) AppleWebKit/420+
Barcelona/256.9.0.18.61 (iPhone9,9; iOS 12_1_1; en_PK; en; scale=2.00; 750x1334; 433233827) AppleWebKit/420+
Barcelona/233.4.0.18.61 (iPhone7,4; iOS 9_3; ru_RU; en; scale=2.00; 750x1334; 464757565) AppleWebKit/420+
Barcelona/288.2.0.18.61 (iPhone5,2; iOS 11_3_1; en_IN; en; scale=2.00; 640x1136; 545450473) AppleWebKit/420+
Barcelona/225.1.0.18.61 (iPhone9,1; iOS 16_1; en_IN; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/238.3.0.18.61 (iPhone10,3; iOS 7_1; en_AF; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/246.9.0.18.61 (iPhone9,9; iOS 9_0; en_PK; en; scale=2.00; 750x1334; 482716960) AppleWebKit/420+
Barcelona/248.2.0.18.61 (iPhone7,2; iOS 7_0_6; ru_RU; en; scale=2.00; 750x1334; 537545559) AppleWebKit/420+
Barcelona/280.8.0.18.61 (iPhone12,8; iOS 11_4_1; en_GB; en; scale=2.00; 828x1792; 466021415) AppleWebKit/420+
Barcelona/265.1.0.18.61 (iPhone5,1; iOS 8_2; en_ID; en; scale=2.00; 640x1136; 511907937) AppleWebKit/420+
Barcelona/283.5.0.18.61 (iPhone9,5; iOS 9_2_1; en_BD; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/205.4.0.18.61 (iPhone12,4; iOS 8_3; ru_RU; en; scale=2.00; 828x1792; 44874193) AppleWebKit/420+
Barcelona/244.7.0.18.61 (iPhone9,7; iOS 12_2; th_TH; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/257.7.0.18.61 (iPhone7,7; iOS 13_5; en_US; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/215.1.0.18.61 (iPhone10,1; iOS 12_1_4; en_AF; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/220.5.0.18.61 (iPhone7,5; iOS 16_2; it_IT; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/234.2.0.18.61 (iPhone5,2; iOS 15_4_1; de_DE; en; scale=2.00; 640x1136; 454329256) AppleWebKit/420+
Barcelona/269.6.0.18.61 (iPhone10,6; iOS 9_3_6; it_IT; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/213.8.0.18.61 (iPhone7,8; iOS 13_6_1; en_BD; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/255.3.0.18.61 (iPhone5,3; iOS 10_0; it_IT; en; scale=2.00; 640x1136; 543017003) AppleWebKit/420+
Barcelona/246.4.0.18.61 (iPhone9,4; iOS 12_1_3; en_BD; en; scale=2.00; 750x1334; 43271193) AppleWebKit/420+
Barcelona/246.8.0.18.61 (iPhone9,8; iOS 8_0; en_AF; en; scale=2.00; 750x1334; 431984975) AppleWebKit/420+
Barcelona/203.5.0.18.61 (iPhone12,5; iOS 16_6_1; en_AF; en; scale=2.00; 828x1792; 457268795) AppleWebKit/420+
Barcelona/233.2.0.18.61 (iPhone12,2; iOS 13_1_1; it_IT; en; scale=2.00; 828x1792; 425325211) AppleWebKit/420+
Barcelona/217.2.0.18.61 (iPhone12,2; iOS 11_2_2; en_ID; en; scale=2.00; 828x1792; 466169273) AppleWebKit/420+
Barcelona/254.9.0.18.61 (iPhone10,9; iOS 14_7_1; en_ID; en; scale=2.00; 750x1334; 427032901) AppleWebKit/420+
Barcelona/272.1.0.18.61 (iPhone5,1; iOS 8_1_2; en_GB; en; scale=2.00; 640x1136; 58517176) AppleWebKit/420+
Barcelona/218.5.0.18.61 (iPhone7,5; iOS 9_2; en_AF; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/295.7.0.18.61 (iPhone5,7; iOS 8_4; th_TH; en; scale=2.00; 640x1136; 589640870) AppleWebKit/420+
Barcelona/253.6.0.18.61 (iPhone10,6; iOS 11_1; en_PK; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/225.9.0.18.61 (iPhone5,9; iOS 16_0_2; en_ID; en; scale=2.00; 640x1136; 458138198) AppleWebKit/420+
Barcelona/282.8.0.18.61 (iPhone12,8; iOS 12_1_1; de_DE; en; scale=2.00; 828x1792; 556764124) AppleWebKit/420+
Barcelona/278.4.0.18.61 (iPhone12,4; iOS 12_3_2; en_IN; en; scale=2.00; 828x1792; 522303323) AppleWebKit/420+
Barcelona/240.3.0.18.61 (iPhone7,3; iOS 9_3_5; en_AF; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/268.8.0.18.61 (iPhone5,8; iOS 13_5; en_ID; en; scale=2.00; 640x1136; 469486797) AppleWebKit/420+
Barcelona/294.6.0.18.61 (iPhone10,6; iOS 10_0_3; en_US; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/232.1.0.18.61 (iPhone7,1; iOS 7_1; en_BD; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/229.8.0.18.61 (iPhone7,8; iOS 10_3; en_ID; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/238.8.0.18.61 (iPhone5,8; iOS 16_0_3; en_PK; en; scale=2.00; 640x1136; 441741211) AppleWebKit/420+
Barcelona/236.5.0.18.61 (iPhone10,5; iOS 14_0; en_IN; en; scale=2.00; 750x1334; 531598589) AppleWebKit/420+
Barcelona/229.7.0.18.61 (iPhone7,7; iOS 14_3; en_AF; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/288.6.0.18.61 (iPhone12,6; iOS 14_4; en_PK; en; scale=2.00; 828x1792; 595878028) AppleWebKit/420+
Barcelona/223.7.0.18.61 (iPhone9,7; iOS 10_2_1; th_TH; en; scale=2.00; 750x1334; 572957268) AppleWebKit/420+
Barcelona/218.9.0.18.61 (iPhone10,9; iOS 8_1; en_GB; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/223.5.0.18.61 (iPhone7,5; iOS 8_1_1; en_ID; en; scale=2.00; 750x1334; 442533694) AppleWebKit/420+
Barcelona/208.7.0.18.61 (iPhone5,7; iOS 13_4; en_PK; en; scale=2.00; 640x1136; 479117901) AppleWebKit/420+
Barcelona/225.3.0.18.61 (iPhone7,3; iOS 9_1; th_TH; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/261.9.0.18.61 (iPhone9,9; iOS 15_3_1; it_IT; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/268.1.0.18.61 (iPhone12,1; iOS 15_6; ru_RU; en; scale=2.00; 828x1792; 595878028) AppleWebKit/420+
Barcelona/217.9.0.18.61 (iPhone5,9; iOS 14_4_2; en_GB; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/214.3.0.18.61 (iPhone12,3; iOS 9_2_1; it_IT; en; scale=2.00; 828x1792; 450576493) AppleWebKit/420+
Barcelona/230.3.0.18.61 (iPhone5,3; iOS 13_7; de_DE; en; scale=2.00; 640x1136; 593153608) AppleWebKit/420+
Barcelona/211.1.0.18.61 (iPhone12,1; iOS 12_1; en_PK; en; scale=2.00; 828x1792; 511907937) AppleWebKit/420+
Barcelona/257.3.0.18.61 (iPhone12,3; iOS 15_7; en_AF; en; scale=2.00; 828x1792; 457268795) AppleWebKit/420+
Barcelona/213.2.0.18.61 (iPhone10,2; iOS 16_3; ru_RU; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/214.9.0.18.61 (iPhone9,9; iOS 9_3_3; en_IN; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/204.3.0.18.61 (iPhone9,3; iOS 9_0_1; en_BD; en; scale=2.00; 750x1334; 556764124) AppleWebKit/420+
Barcelona/266.2.0.18.61 (iPhone10,2; iOS 15_6; it_IT; en; scale=2.00; 750x1334; 466893494) AppleWebKit/420+
Barcelona/272.9.0.18.61 (iPhone12,9; iOS 7_0_6; en_AF; en; scale=2.00; 828x1792; 511907937) AppleWebKit/420+
Barcelona/275.1.0.18.61 (iPhone10,1; iOS 9_0_2; en_ID; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/212.8.0.18.61 (iPhone9,8; iOS 11_0_2; en_AF; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/293.6.0.18.61 (iPhone9,6; iOS 15_4_1; en_AF; en; scale=2.00; 750x1334; 572957268) AppleWebKit/420+
Barcelona/228.3.0.18.61 (iPhone7,3; iOS 8_1_3; en_ID; en; scale=2.00; 750x1334; 464757565) AppleWebKit/420+
Barcelona/278.4.0.18.61 (iPhone9,4; iOS 14_1; en_ID; en; scale=2.00; 750x1334; 573095041) AppleWebKit/420+
Barcelona/224.3.0.18.61 (iPhone9,3; iOS 16_4; ru_RU; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/210.9.0.18.61 (iPhone10,9; iOS 12_2; en_AF; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/299.1.0.18.61 (iPhone5,1; iOS 7_0_3; en_GB; en; scale=2.00; 640x1136; 425325211) AppleWebKit/420+
Barcelona/231.4.0.18.61 (iPhone10,4; iOS 16_3; th_TH; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/269.3.0.18.61 (iPhone7,3; iOS 10_2_1; th_TH; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/211.4.0.18.61 (iPhone12,4; iOS 15_0_2; en_ID; en; scale=2.00; 828x1792; 490729331) AppleWebKit/420+
Barcelona/292.5.0.18.61 (iPhone5,5; iOS 9_3_6; it_IT; en; scale=2.00; 640x1136; 457268795) AppleWebKit/420+
Barcelona/268.4.0.18.61 (iPhone7,4; iOS 14_1; en_AF; en; scale=2.00; 750x1334; 496680716) AppleWebKit/420+
Barcelona/210.7.0.18.61 (iPhone12,7; iOS 15_6_1; th_TH; en; scale=2.00; 828x1792; 482716960) AppleWebKit/420+
Barcelona/200.7.0.18.61 (iPhone10,7; iOS 10_0_2; en_AF; en; scale=2.00; 750x1334; 4183843) AppleWebKit/420+
Barcelona/201.8.0.18.61 (iPhone12,8; iOS 12_2; en_PK; en; scale=2.00; 828x1792; 511907937) AppleWebKit/420+
Barcelona/254.6.0.18.61 (iPhone12,6; iOS 11_2; en_AF; en; scale=2.00; 828x1792; 490729331) AppleWebKit/420+
Barcelona/245.5.0.18.61 (iPhone7,5; iOS 13_5; it_IT; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/264.7.0.18.61 (iPhone10,7; iOS 14_0; ru_RU; en; scale=2.00; 750x1334; 571972734) AppleWebKit/420+
Barcelona/227.5.0.18.61 (iPhone10,5; iOS 12_4_5; en_ID; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/221.9.0.18.61 (iPhone9,9; iOS 12_1; en_IN; en; scale=2.00; 750x1334; 417553628) AppleWebKit/420+
Barcelona/267.3.0.18.61 (iPhone12,3; iOS 7_1_2; en_US; en; scale=2.00; 828x1792; 496680716) AppleWebKit/420+
Barcelona/292.2.0.18.61 (iPhone5,2; iOS 12_1_3; en_ID; en; scale=2.00; 640x1136; 431984975) AppleWebKit/420+
Barcelona/220.2.0.18.61 (iPhone12,2; iOS 12_5_3; en_IN; en; scale=2.00; 828x1792; 410077179) AppleWebKit/420+
Barcelona/250.1.0.18.61 (iPhone10,1; iOS 9_1; th_TH; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/291.2.0.18.61 (iPhone12,2; iOS 15_0_1; de_DE; en; scale=2.00; 828x1792; 557688190) AppleWebKit/420+
Barcelona/258.6.0.18.61 (iPhone12,6; iOS 12_0; en_PK; en; scale=2.00; 828x1792; 436079168) AppleWebKit/420+
Barcelona/288.2.0.18.61 (iPhone9,2; iOS 12_5; ru_RU; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/220.9.0.18.61 (iPhone12,9; iOS 8_1; de_DE; en; scale=2.00; 828x1792; 568884681) AppleWebKit/420+
Barcelona/210.9.0.18.61 (iPhone10,9; iOS 15_5; en_ID; en; scale=2.00; 750x1334; 54791728) AppleWebKit/420+
Barcelona/294.8.0.18.61 (iPhone7,8; iOS 11_2_1; en_BD; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/249.4.0.18.61 (iPhone12,4; iOS 16_0_1; en_US; en; scale=2.00; 828x1792; 439946439) AppleWebKit/420+
Barcelona/296.2.0.18.61 (iPhone12,2; iOS 15_7; en_GB; en; scale=2.00; 828x1792; 557688190) AppleWebKit/420+
Barcelona/240.7.0.18.61 (iPhone7,7; iOS 12_5_5; en_BD; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/254.3.0.18.61 (iPhone5,3; iOS 11_1_2; en_IN; en; scale=2.00; 640x1136; 531598589) AppleWebKit/420+
Barcelona/209.9.0.18.61 (iPhone7,9; iOS 14_5; en_ID; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/279.8.0.18.61 (iPhone10,8; iOS 12_1_3; de_DE; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/221.9.0.18.61 (iPhone12,9; iOS 11_0; en_BD; en; scale=2.00; 828x1792; 477893209) AppleWebKit/420+
Barcelona/254.7.0.18.61 (iPhone10,7; iOS 15_3; it_IT; en; scale=2.00; 750x1334; 527235363) AppleWebKit/420+
Barcelona/222.9.0.18.61 (iPhone7,9; iOS 12_4_8; it_IT; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/227.2.0.18.61 (iPhone9,2; iOS 14_5; en_PK; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/235.1.0.18.61 (iPhone10,1; iOS 7_0_1; th_TH; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/234.7.0.18.61 (iPhone12,7; iOS 9_2_1; ru_RU; en; scale=2.00; 828x1792; 436079168) AppleWebKit/420+
Barcelona/255.1.0.18.61 (iPhone7,1; iOS 15_0_2; en_BD; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/247.1.0.18.61 (iPhone9,1; iOS 11_1_1; en_AF; en; scale=2.00; 750x1334; 517392305) AppleWebKit/420+
Barcelona/265.7.0.18.61 (iPhone7,7; iOS 8_1; it_IT; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/207.5.0.18.61 (iPhone9,5; iOS 8_1; th_TH; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/215.4.0.18.61 (iPhone5,4; iOS 10_0_2; en_AF; en; scale=2.00; 640x1136; 458138198) AppleWebKit/420+
Barcelona/264.4.0.18.61 (iPhone5,4; iOS 8_1_2; en_US; en; scale=2.00; 640x1136; 499964990) AppleWebKit/420+
Barcelona/234.3.0.18.61 (iPhone10,3; iOS 9_0; en_GB; en; scale=2.00; 750x1334; 436289152) AppleWebKit/420+
Barcelona/277.2.0.18.61 (iPhone9,2; iOS 14_2; en_ID; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/281.6.0.18.61 (iPhone9,6; iOS 7_1; en_GB; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/298.4.0.18.61 (iPhone5,4; iOS 13_6; en_GB; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/289.2.0.18.61 (iPhone9,2; iOS 13_1; en_ID; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/252.7.0.18.61 (iPhone10,7; iOS 11_2_2; en_ID; en; scale=2.00; 750x1334; 571972734) AppleWebKit/420+
Barcelona/259.8.0.18.61 (iPhone7,8; iOS 16_5; ru_RU; en; scale=2.00; 750x1334; 467853488) AppleWebKit/420+
Barcelona/265.5.0.18.61 (iPhone5,5; iOS 15_2_1; en_AF; en; scale=2.00; 640x1136; 493070840) AppleWebKit/420+
Barcelona/240.2.0.18.61 (iPhone12,2; iOS 8_2; en_ID; en; scale=2.00; 828x1792; 468140572) AppleWebKit/420+
Barcelona/212.4.0.18.61 (iPhone12,4; iOS 15_6; ru_RU; en; scale=2.00; 828x1792; 54791728) AppleWebKit/420+
Barcelona/276.9.0.18.61 (iPhone7,9; iOS 8_0_1; it_IT; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/217.6.0.18.61 (iPhone5,6; iOS 8_0_2; th_TH; en; scale=2.00; 640x1136; 487270233) AppleWebKit/420+
Barcelona/250.1.0.18.61 (iPhone10,1; iOS 9_1; en_US; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/225.7.0.18.61 (iPhone5,7; iOS 12_4_9; th_TH; en; scale=2.00; 640x1136; 496680716) AppleWebKit/420+
Barcelona/203.8.0.18.61 (iPhone10,8; iOS 7_0_6; th_TH; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/221.2.0.18.61 (iPhone5,2; iOS 14_7_1; en_BD; en; scale=2.00; 640x1136; 514344384) AppleWebKit/420+
Barcelona/286.2.0.18.61 (iPhone9,2; iOS 14_0; it_IT; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
Barcelona/284.6.0.18.61 (iPhone9,6; iOS 14_3; de_DE; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
